t,x,y,z,prank,etype,uidx,eidx,rho,u,v,w,p
0.01507010200863651,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.091844949746371,40.45926936101736,-0.07071773737474792,-6.514716827389489,89951.56372059949
0.015077346590938796,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0918608667171086,40.48415117271887,-0.0786476459491461,-6.384847419500882,89953.44122364426
0.015084770417789365,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0918806055860297,40.49613333240724,-0.09689921533897462,-6.247034944248013,89955.29111332062
0.015092120512353238,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.091902965832351,40.49454455654178,-0.12275929772924558,-6.102247446634009,89957.00976642866
0.015099414882304757,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0919267501287975,40.48050097794794,-0.1527811608720194,-5.94759492718898,89958.57328262225
0.015106762127641856,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0919507471900607,40.4552210328741,-0.18387379640256415,-5.77949165881075,89959.98540621369
0.015114022237432401,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0919741068631874,40.42127770552949,-0.21212079911616064,-5.601775777426768,89961.35618462191
0.015121237940705636,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0919959209920491,40.380152278694126,-0.23473574303122688,-5.4158722822580785,89962.74116325162
0.015128535009669392,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0920160529834857,40.33191868843693,-0.24931940216549897,-5.221928545430764,89964.24159329571
0.015136091187271581,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0920357059328485,40.27526638989725,-0.25321446152719174,-5.019110564492851,89966.08906757527
0.015143345689024099,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0920533577583782,40.213591091369864,-0.2446849516180326,-4.826225600600189,89968.16163272079
0.015150695727113925,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0920705607816614,40.14240826121779,-0.22322061174107047,-4.635402593909231,89970.58642402432
0.015157369724793843,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.092086312660513,40.068709584539086,-0.19284988576020123,-4.467494848590846,89973.07882567077
0.015164216146391808,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0921026322391119,39.982452152549776,-0.15175852341737614,-4.301103994388092,89975.81782078934
0.015171560647253788,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0921208331542136,39.87659492337185,-0.09773996830072833,-4.129496134066428,89978.88001520924
0.015178848840218612,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0921412433556759,39.75781835588853,-0.03545205517981524,-3.9666861678171608,89982.1006601973
0.015186158325801813,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0921640978365104,39.625679671073804,0.033915374197153667,-3.811691642846093,89985.43019324951
0.015193393927676595,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0921892768660706,39.48418872052091,0.10702153062712369,-3.6677017646752375,89988.83570545967
0.015200716671742501,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0922174887702778,39.33356812088343,0.1821263383669202,-3.5329987706133084,89992.46875241696
0.015207812813588703,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0922461549642828,39.18399951268702,0.25175398308091723,-3.414201034587699,89996.11309243842
0.015215261363871978,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0922765723142862,39.0271128063078,0.3162819314394708,-3.302568864075656,90000.03328468358
0.01522255601130609,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0923060156220497,38.87686821170445,0.365954879446419,-3.2059368646948707,90003.91142178714
0.015230057242607887,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0923354731642723,38.72790137916247,0.3990620524754279,-3.1182675279929337,90007.80615873086
0.015237360391656072,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.092364356044315,38.58884404462149,0.4120347797134277,-3.042015669733427,90011.45212761957
0.015244553685789102,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0923949543302303,38.45696420820438,0.40696963658359747,-2.9729480090363665,90014.92600896004
0.015251899522594488,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0924291896425886,38.32544252789794,0.3864897688297991,-2.9057421056392805,90018.28180675417
0.015259148093858702,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0924667412709756,38.196546470706,0.3554687610099652,-2.8405223541355156,90021.4582019997
0.015266487631704033,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.092508344364238,38.06481569259479,0.3179491901449967,-2.774398645202046,90024.64264126835
0.015273833040497821,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0925511379280632,37.929883118975674,0.2785107268815437,-2.7081902574001564,90027.80965983284
0.01528120225713376,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0925922875428913,37.79039554520278,0.2400535015381741,-2.6430560387591284,90031.01531191148
0.01528876699593341,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0926293331739898,37.64265276738461,0.20328807218114356,-2.57986345712841,90034.33464460445
0.01529609727007373,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0926582539357905,37.495610612275534,0.1704978742878286,-2.52494105238677,90037.58274104494
0.01530345062951987,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0926804515007649,37.345287847269034,0.13990241650312868,-2.478831495901121,90040.8915352501
0.015310768890748649,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0926973332681267,37.19391542472299,0.11112016051859291,-2.4440838607984943,90044.19991065313
0.015317973434643464,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.092711902435998,37.044183473861075,0.08407571963959797,-2.422169962639163,90047.45226365782
0.015325464407265028,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0927279065062103,36.88852301066394,0.05733843640232201,-2.412807247537481,90050.72617419495
0.015332780921529147,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0927477319809578,36.73750508731541,0.03281119726801457,-2.4163352551618744,90053.82668259095
0.015340185153513371,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.092772870708261,36.58641748402556,0.009747178465818766,-2.431088845593571,90056.75276720287
0.015347608749773783,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0928022499414847,36.437524922754186,-0.011687186525704364,-2.4549521788694775,90059.3740525227
0.015354750507130316,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0928340321348677,36.29814191970141,-0.030953154242564142,-2.4843550750718775,90061.75514853587
0.01536220390458823,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0928669226558436,36.15721800712299,-0.049742073388599345,-2.5196438843001507,90063.97913611749
0.015369587286261635,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0928968392156273,36.02276927490709,-0.06651881152678805,-2.5577063490129097,90066.00910862396
0.015376929603381316,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.092922454752898,35.89421002386074,-0.07991135792408248,-2.5976668238035727,90067.9597213083
0.015383914297065081,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0929422112131308,35.77611685115582,-0.08731523057286479,-2.6371780451315034,90069.7689216487
0.015391350073673737,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0929595326501798,35.65426444223719,-0.08632156328497433,-2.680541096984189,90071.7316011293
0.015398474985015028,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.092973950933241,35.54041766412099,-0.07377420312158832,-2.7229254882254867,90073.63126977363
0.01540588199421643,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0929889404413617,35.42463361794924,-0.046508655272925865,-2.7670416204369555,90075.64018281309
0.015413221695093402,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0930048468869558,35.31221681987652,-0.0049903232209985325,-2.8094903346582902,90077.56981628177
0.015420763331393486,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.09302354266769,35.19961815380556,0.050054469627630965,-2.8501199427661157,90079.51144508577
0.01542833442298366,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0930442379478102,35.09023441226628,0.11207285662151509,-2.8862032192920766,90081.38056869117
0.015435699176558716,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.093064847815773,34.98800845645222,0.17082172351283756,-2.915772391836641,90083.09884070992
0.015443138227258202,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0930846807817036,34.8893193916532,0.21939385234808706,-2.940196912976584,90084.76635322643
0.015450459482448022,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.093101422572977,34.79624363382871,0.24828358146445287,-2.9603321368518825,90086.32273569469
0.015457752275072829,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.093114271663558,34.70639073274649,0.25241052618715365,-2.9792955327905726,90087.78976365496
0.015465153855868052,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0931233946744323,34.61648585954434,0.22890342256375115,-3.0012399702143404,90089.22217981787
0.01547249064889606,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0931295749523395,34.5269354403193,0.17972881453564482,-3.029813733166862,90090.63370299364
0.01547987877813453,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0931343233504505,34.434844659470265,0.10996200909096601,-3.0691607824034923,90092.06083718227
0.015487143066193478,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.093138763130193,34.341632830491605,0.03030738492248417,-3.120615736239199,90093.43627174397
0.015494556029346478,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0931443418924394,34.24407309346504,-0.051507514118043926,-3.1869473791259755,90094.80082415992
0.015501958218936619,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0931517695758348,34.14551143352532,-0.12275354249644149,-3.2659990102650776,90096.11589104694
0.015509235217886098,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0931606280082928,34.0494451689388,-0.17340177835691298,-3.353534128339487,90097.31188026904
0.01551643326688783,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0931701021827478,33.95750485286393,-0.19839699441682315,-3.4461738187396387,90098.35694302633
0.015523794724907898,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0931793768557048,33.868945652936475,-0.19542697337947063,-3.5432303273025236,90099.25194786165
0.015531095419528462,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.093186763610992,33.788312735126034,-0.16522855899584543,-3.6383024115085356,90099.92184885158
0.015538194815715643,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.093191359929133,33.71771461283056,-0.11453636838355469,-3.7271745241830367,90100.3624575263
0.015545615714696372,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0931932617595612,33.65235515775171,-0.047045667223539284,-3.8148651503330484,90100.64134155723
0.015552939418611073,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.093192542084614,33.59581916404106,0.024238800026710586,-3.895837508559845,90100.7814068804
0.015560102234110666,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0931899800143905,33.54731656337176,0.08852850687630115,-3.970074708654157,90100.82996061088
0.015567511002249955,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0931860008512717,33.50313243093629,0.14011277128632899,-4.04246894499421,90100.7967930135
0.015574769506761012,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0931816794963365,33.464836777594876,0.16920208959469557,-4.109796534854074,90100.7175326581
0.01558202135924953,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.093178127294021,33.430875924176036,0.1736931327353901,-4.173949056862722,90100.67238659953
0.015589241206519193,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0931760982076966,33.40078777465009,0.15418257051385822,-4.234784054800734,90100.71247420057
0.01559669293480091,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0931759152030234,33.3730445083991,0.1131982682459962,-4.294140884871369,90100.86941535903
0.015604144229827331,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0931776816696206,33.34796475851271,0.058522557732787785,-4.349627961923809,90101.15587990991
0.015611546529683051,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0931810206057528,33.3247814854711,-8.093785206482099e-05,-4.4006696707178925,90101.5570758075
0.015618820883346552,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0931854939115944,33.30272010364029,-0.052738578408592446,-4.446928554308851,90102.05987532296
0.015626288106831657,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.093190786193895,33.2798065340365,-0.09378171918360818,-4.490877717944162,90102.66139180244
0.015633608487705335,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.093196042353862,33.25622571381738,-0.11615950290887206,-4.531356038304977,90103.28587251954
0.015641027250186384,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932009757927341,33.23067849072707,-0.11912793645490123,-4.570885753866535,90103.90478151834
0.01564837718020694,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932055215865557,33.2037294614469,-0.10432534588976498,-4.6096968420310755,90104.49329180442
0.01565581459019527,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932100136101215,33.17519484010083,-0.07610376913439011,-4.649502152930038,90105.05814419477
0.0156630203313232,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932143226002684,33.146912036408544,-0.042177949420865696,-4.689025376230396,90105.54574903857
0.015669974413488635,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.093218448038962,33.11969501188821,-0.0091945194349658,-4.728100239155235,90105.93425197004
0.015677067378976412,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.093222657309872,33.092746474719455,0.019598538023437816,-4.768658804113633,90106.24277190416
0.015684313042202976,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.093226952760059,33.06675442828225,0.040233442212535026,-4.810435149915445,90106.48433334118
0.015691629781241886,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932310320615704,33.04252812687154,0.050213073704474954,-4.852576843261545,90106.674458068
0.015698970879152695,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932343169996714,33.02035063742713,0.04933351366419672,-4.894547190201443,90106.82670020964
0.015706205714417137,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932361522268779,33.0004127724233,0.039308332612077626,-4.9355707926230465,90106.95794623168
0.015713546716538983,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932361158325277,32.98182139653627,0.022194754123833847,-4.977025268436076,90107.09829890523
0.015720831707542928,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932336988479536,32.964592602747494,0.0008508411145366945,-5.018249780706294,90107.23481988019
0.015728221270374935,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.093228339135251,32.94792281973109,-0.02277732432443404,-5.060348251681332,90107.30647627286
0.01573548269232299,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.093220590381511,32.932155998581294,-0.04578541723252562,-5.102024850126439,90107.28181642375
0.0157426596846732,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932118573183272,32.91729501692965,-0.06640251592872841,-5.1433859124767345,90107.19310610961
0.015750155775611004,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932029644417043,32.902685394785735,-0.08369240592586143,-5.1863717825642865,90107.01717835557
0.01575753734749234,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0931961874114775,32.8894941484734,-0.0945406466297216,-5.22794700110839,90106.78789721981
0.015764643927886457,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0931931304332896,32.878190678494605,-0.09763235757868091,-5.266705367683295,90106.57419881168
0.015771836222350538,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0931941827407408,32.868144768041056,-0.0924971784692405,-5.304201790936675,90106.38959928391
0.015779117682515727,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0931996938109407,32.85925279919384,-0.0789417731726595,-5.340100011637813,90106.2944266225
0.01578631832949135,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932079756232504,32.851082499127834,-0.05870887708198821,-5.3733120090565265,90106.23730146197
0.01579360210232032,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932171795099062,32.842777417444736,-0.034151484771874276,-5.404442251324467,90106.18116632491
0.015800810286233688,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.09322570480205,32.834213212373285,-0.00952753620323665,-5.4327578470102855,90106.1910909186
0.015808183887088753,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.093232461436984,32.82495980379851,0.0118938843887393,-5.459187769017846,90106.32257337499
0.015815477454369547,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.093234883493376,32.8149465770928,0.02595681793210592,-5.482884005461904,90106.44545357769
0.01582279845136623,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932323074444152,32.804048513521145,0.031107348575353848,-5.504544442474802,90106.50813951412
0.0158301375837771,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932272897677102,32.793075458108746,0.027480573991169696,-5.524809636737689,90106.72609123688
0.015837389462028006,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932207846030217,32.7821928465009,0.017468422838478617,-5.544186348653998,90107.013609359
0.0158448168527199,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932136306105302,32.77086827508006,0.0043642848037225655,-5.564345256375204,90107.26783343234
0.015852138850999647,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932091926587475,32.75993188162897,-0.007170214419611431,-5.585518037840722,90107.59487205929
0.015859488681714398,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932079103085433,32.748932415545525,-0.01379469039263499,-5.608700800716381,90107.87331772437
0.01586680716869626,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932108790107582,32.738174816764165,-0.013473308899408657,-5.633941635117679,90108.12716730706
0.01587415238637102,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932178229351377,32.72775985291623,-0.006222863975595519,-5.661090597169383,90108.33103612726
0.01588126260975321,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932275538733642,32.71842472183168,0.005628482456474849,-5.688440064605316,90108.48855657392
0.01588848297163032,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932402835931025,32.710515990159536,0.01957502135925847,-5.716403752637874,90108.75053165108
0.015896113236458058,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932536852865584,32.703905538184095,0.03279846962112895,-5.744931132093925,90108.98477769595
0.015903335223067517,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932651843571068,32.69969051841285,0.0410669061083051,-5.770047752782002,90109.22513613553
0.015910709656927806,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.093274548646427,32.697455446992436,0.043709002259733315,-5.79296303646508,90109.50243081732
0.015917916177023955,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.093279563253245,32.696625542741344,0.04061289838369472,-5.812197937469489,90109.68365296481
0.01592517420457591,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932811877236512,32.69684584283761,0.03300551720106238,-5.828265827731461,90109.89150950572
0.01593249579537221,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932784084304663,32.69701361824276,0.022623785040697557,-5.841279099780211,90110.00546988394
0.015939984593729646,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932727984257165,32.69663660671179,0.011132034368769788,-5.852026290717835,90110.1799940376
0.01594735101006432,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932654906225208,32.69496412758425,0.0003129674386966294,-5.861016572098793,90110.43473175348
0.0159547402216428,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932572634396391,32.69130553172911,-0.009542961364076126,-5.869601801525934,90110.7658977184
0.015962094723218922,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932500185396803,32.68547664827844,-0.01856501975161379,-5.878788315246786,90111.25004857128
0.015969445375948178,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.093243049970049,32.676715000314076,-0.02731403056522467,-5.889323497095845,90111.66170590268
0.015976805781204462,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932377569277525,32.665196792436745,-0.03614929113821722,-5.9016034216721955,90112.0146958921
0.015984295108735527,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932353462805895,32.651211176231705,-0.04499872941285431,-5.915710043324,90112.32885992146
0.015991725891148098,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932364587079244,32.63592539387516,-0.05273103324175323,-5.93060436152295,90112.58777255799
0.015999021988023263,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932411494561185,32.62066990976477,-0.05796455550876065,-5.945110297665361,90112.82422609987
0.016006447333209158,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.093249856362322,32.60623470629997,-0.05949037315478397,-5.958639036228361,90113.17139308962
0.016013601369088783,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932600681491578,32.593856946195416,-0.05643232019195163,-5.969459148682806,90113.53190804378
0.016020986685579497,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932699274368751,32.582608643773945,-0.048451090284590353,-5.977661385950941,90113.81091314957
0.016028196650391915,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932789695902267,32.5734415335766,-0.03660798610988254,-5.9825385647837335,90114.1499755443
0.01603560392319715,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932855830711552,32.56506433222268,-0.02167919495430254,-5.984665946870866,90114.41789324801
0.016042791350844673,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932890198390324,32.557293618711654,-0.006215943442655215,-5.984412854257084,90114.56082294749
0.016050331387155208,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932906780341736,32.54903810834406,0.009245202455228833,-5.982501498240336,90114.65022003728
0.016057659496011144,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932924444275536,32.540604221313856,0.022108466991690057,-5.9799983152034635,90114.79232785349
0.01606496119642272,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.093294309439957,32.530951461887014,0.031884647711239604,-5.977584551573836,90114.85764038881
0.016072222076239064,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0932963269453346,32.51955432226352,0.038147554329258274,-5.9760614106311065,90114.7721789829
0.01607979717485698,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0933005577851573,32.506136139230435,0.04088263291445163,-5.976157658552589,90114.73490386429
0.016087025869921154,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0933063461648784,32.49197046832705,0.03997558736326897,-5.978290330710096,90114.77835438425
0.01609446718061026,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0933131981871025,32.47611937062916,0.03571987282371511,-5.982829297663417,90114.91764413766
0.016101693969152647,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.093319257388708,32.459469963989804,0.02879676056991772,-5.9895723367916816,90115.10061251113
0.01610904469351776,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0933251061629463,32.44176942599042,0.019637791436370764,-5.998688235401101,90115.46459514755
0.016116223216633474,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0933292837660404,32.423675693541604,0.009603913355061161,-6.009489028832017,90115.88432144462
0.01612363011533218,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.093330580601771,32.40389811125239,-0.000610781977734122,-6.022104837738903,90116.18013697086
0.016131147358566314,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0933310640072473,32.383372239615326,-0.00944439990446437,-6.036059540838761,90116.49777580617
0.016138310866252142,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0933326023077183,32.36386980491299,-0.015353314934745644,-6.04998092034349,90116.90579654554
0.016145678948682827,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0933354970261249,32.34383023736968,-0.018328363819329854,-6.064427514931663,90117.34430093886
0.01615275048269922,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0933393099940207,32.324568386896665,-0.018397342634557085,-6.07801117089209,90117.69975343348
0.01615998458777601,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0933451986204248,32.30532506211724,-0.016512513689409147,-6.091215347460521,90118.11387322655
0.016167283472196287,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0933517842766374,32.28633607859196,-0.01399177509215351,-6.1033414284320795,90118.5003288998
0.016174626563293677,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.093356343115003,32.26728200857895,-0.012370399212368809,-6.113969407451797,90118.67253707381
